b'F', time+P2EB1:R2, state, temperature, alt, ram_diff, bno_x, bno_y, bno_z, high_x, high_y, high_z, gyro_x, gyro_y, gyro_z, , , ,
b'F',1833841,3,4.38,1473.349121,-36667.875,14.27,-1,0.03,9.834925652,-0.753835618,0.613587141,-7.9375,10.625,-24.875,1.3,1.3,3.1,3.6
b'F',1833876,3,4.38,1472.575195,-36667.875,12.54,-0.32,1.02,12.09643269,-0.981739461,1.139518976,-2.8125,6.5625,-29.0625,0.9,1,3.1,3.6
b'F',1833907,3,4.38,1471.867676,-39541.875,17.31,-1.4,1,13.23595142,-0.876553059,1.157050014,1.25,2.5,-32,0.9,1,3.1,3.6
b'F',1833951,3,4.38,1471.089111,-39541.875,4.95,-0.44,-0.03,8.3097229,-0.157779559,-0.140248492,4.375,0.125,-34.4375,1.3,1.3,3.1,3.6
b'F',1833986,3,4.38,1470.320068,-39541.875,5.55,0.07,-0.11,5.715126038,0.613587141,0.175310612,5.5,-0.5625,-34.125,1,1,3.1,3.6
b'F',1834027,3,4.38,1469.541504,-38665.875,5.91,1.25,-0.3,5.715126038,0.631118238,0.140248492,5.3125,0.1875,-32.5,1,1,3.1,3.6
b'F',1834062,3,4.38,1468.848145,-38665.875,18.51,3.41,-0.85,12.92039204,2.314100027,-0.350621223,2.9375,0.75,-27.375,1,1,3.1,3.6
b'F',1834099,3,4.38,1468.149902,-38665.875,13.78,4.32,-1.5,13.48138618,3.59386754,-0.911615193,-5.5,3.4375,-12.8125,1.3,1.3,3.1,3.6
b'F',1834142,3,4.38,1467.225098,-40933.875,10.83,3.13,-0.53,11.39519024,3.120528936,-0.596056104,-14.5,7.3125,2.5625,1,1,3.1,3.6
b'F',1834178,3,4.38,1466.526855,-40933.875,6.64,1.87,0.09,9.11615181,2.296569109,-0.087655306,-17.6875,8.1875,9.75,1,1,3.1,3.6
b'F',1834212,3,4.38,1466.064453,-43135.875,3.43,0.57,0.44,5.8203125,1.279767513,0.473338664,-17.1875,6.9375,12.6875,1.2,1.3,3.1,3.6
b'F',1834253,3,4.38,1465.13501,-43135.875,6.54,0.03,1.04,5.574877739,0.596056104,1.121987939,-11.75,3.125,13,1,1,3.1,3.6
b'F',1834285,3,4.38,1464.672607,-43135.875,11.49,0.96,1.14,8.92331028,0.718773544,1.875823617,-7.625,0.125,12.875,1,1,3.1,3.6
b'F',1834317,3,4.38,1463.898926,-40768.875,13.51,-0.19,1.87,10.48357487,0.543462932,2.454348564,0.375,-7.625,13,1,1,3.1,3.6
b'F',1834357,3,4.38,1463.280762,-40768.875,7.03,0.13,-0.01,10.58876133,-0.596056104,2.454348564,11.9375,-15.125,7.875,1.3,1.3,3.1,3.6
b'F',1834387,3,4.38,1462.50708,-40768.875,4.15,0.07,0.09,6.030684948,0.035062123,1.455078125,14.0625,-16.875,6.6875,1,1,3.1,3.6
b'F',1834416,3,4.38,1462.120117,-41707.875,3.66,-0.21,0.07,5.241787434,-0.087655306,1.244705319,17.375,-18.625,5.4375,1,1.1,3.1,3.6
b'F',1834457,3,4.38,1461.115234,-41707.875,7.13,-0.21,-0.07,5.802781582,0.052593186,0.718773544,20.75,-20,3.625,1.3,1.3,3.1,3.6
b'F',1834486,3,4.38,1460.652832,-41707.875,7.45,0.01,-0.21,7.222797394,0.122717433,0.140248492,21.875,-19.875,2.6875,1.3,1.3,3.1,3.6
b'F',1834514,3,4.38,1460.19043,-39809.875,12.03,1.04,-0.55,8.888248444,0.350621223,-0.105186373,22.625,-19.25,3.0625,1,1,3.1,3.6
b'F',1834552,3,4.36,1459.553711,-39809.875,13.85,1,-1.82,12.04383945,0.315559119,-0.298028052,23.6875,-17.5625,3.875,1,1,3.1,3.6
b'F',1834581,3,4.36,1458.779785,-39809.875,14.31,1.33,-3.26,12.72755051,0.525931835,-1.121987939,21.5,-12.375,6.5,1.3,1.3,3.1,3.6
b'F',1834610,3,4.36,1458.317383,-41343.875,9.34,0.76,-1.48,10.32579517,0.543462932,-1.542733431,20,-8.25,8.0625,1.3,1.3,3.1,3.6
b'F',1834649,3,4.38,1457.251221,-41343.875,5.57,0.68,-0.94,7.275390625,0.262965918,-0.613587141,18.8125,-4.9375,8.6875,1,1,3.1,3.6
b'F',1834680,3,4.38,1456.788818,-41343.875,4.62,0.63,-1.1,6.153402805,0.473338664,-0.525931835,17.9375,-2.8125,9.625,1,1,3.1,3.6
b'F',1834710,3,4.38,1456.015137,-38587.875,7.86,0.51,-2.05,6.766989708,0.490869731,-0.876553059,16.1875,-0.0625,10.375,1.3,1.3,3.1,3.6
b'F',1834751,3,4.38,1455.321533,-38587.875,14.98,-0.78,-2.3,11.53543854,-0.333090156,-1.788168311,14.0625,6.4375,9.0625,1.3,1.3,3.1,3.6
b'F',1834785,3,4.38,1454.62793,-36373.875,13.23,-0.89,-1.58,12.55224037,-0.999270499,-1.823230386,14.375,10.875,5.25,1,1,3.1,3.6
b'F',1834861,3,4.38,1453.080566,-36373.875,6.41,-0.19,-1.04,9.607021332,-0.525931835,-1.542733431,18.5625,18.8125,-3.75,1.3,1.3,3.1,3.6
b'S',32,55,40.70274353,78,106,53,51.5297699,87,3.68,3.04,0.85,1.43,b'RMC',88.16918945,1834823,66,,
b'F',1834894,3,4.38,1452.306641,-35549.875,4.57,0.42,-0.65,5.978092194,0.192841679,-0.473338664,19.25,21.1875,-3.25,1,1,3.1,3.6
b'F',1834930,3,4.38,1451.613281,-35549.875,7.84,0.47,-0.44,6.363775253,0.613587141,0.140248492,20.125,22.0625,-2.25,1,1,3.1,3.6
b'S',32,55,40.70274353,78,106,53,51.5297699,87,3.68,3.04,0.85,1.43,b'VTG',88.16918945,1834823,143,,
b'F',1834969,3,4.38,1450.919678,-35549.875,15.75,1.14,-1.72,11.25494194,0.876553059,-0.420745492,21,24.0625,-1.1875,1.3,1.3,3.1,3.6
b'F',1835006,3,4.38,1450.226074,-34489.875,13.91,2.84,-3.01,13.14829636,1.85829258,-1.086925864,20,28.1875,2.75,1.3,1.3,3.1,3.6
b'F',1835040,3,4.38,1449.527832,-34489.875,13.61,1.58,-2.08,13.21842003,1.770637274,-0.859022021,15.4375,33.9375,10.9375,1,1,3.1,3.6
b'F',1835082,3,4.38,1448.834229,-38710.875,5.02,-0.07,1.17,8.958372116,1.139518976,0.210372746,16.8125,34.5625,15.25,1,1,3.1,3.6
b'F',1835117,3,4.38,1448.065186,-38710.875,4.72,-0.01,-0.07,5.574877739,-0.070124246,0.052593186,21,33.625,13.875,1.3,1.3,3.1,3.6
b'F',1835153,3,4.38,1447.366943,-38710.875,7.45,0.44,0.89,6.819582939,0,1.332360625,23.3125,33.8125,11.875,0.9,1,3.1,3.6
b'F',1835195,3,4.38,1446.749023,-38460.875,14.9,-0.89,4.89,11.37765884,-0.68371141,3.997081995,34.625,24.5,9.625,0.9,1,3.1,3.6
b'F',1835230,3,4.38,1446.130859,-38460.875,15.87,-1.48,2.05,13.42879295,-2.103727341,3.979551077,53.75,9.4375,2.5625,1,1,3.1,3.6
b'F',1835263,3,4.38,1445.517578,-40794.875,9.8,-0.32,3.54,12.35939884,-1.665450811,4.628200054,66.25,-2.125,-3.5625,1.2,1.3,3.1,3.6
b'F',1835304,3,4.38,1444.512695,-40794.875,4,-0.28,1.15,6.714396477,-0.315559119,3.190653086,71.1875,-9.4375,-5.75,1,1,3.1,3.6
b'F',1835336,3,4.38,1444.050293,-40794.875,3.28,0.3,0.59,4.505482674,0.403214425,1.753106117,72,-11.6875,-5.5,1,1,3.1,3.6
b'F',1835370,3,4.38,1443.432129,-40041.875,5.65,1.04,0.59,6.521554947,1.314829588,1.542733431,72.0625,-13.1875,-4.25,1.3,1.3,3.1,3.6
b'F',1835410,3,4.36,1442.724365,-40041.875,13.95,1.7,2.07,10.71147823,1.612857699,2.261507034,70.5,-17.125,2.375,1,1,3.1,3.6
b'F',1835439,3,4.38,1441.969482,-40041.875,12.24,1.82,1.27,11.30753517,1.945947886,2.296569109,69.875,-22.6875,8.9375,1,1,3.1,3.6
b'S',32,55,40.70274353,78,106,53,51.5297699,87,3.68,3.04,0.85,1.43,b'GLL',88.16918945,1835438,30,,
b'F',1835477,3,4.38,1441.351563,-40764.875,9.28,2.03,-0.3,11.79840469,2.594597101,0.771366715,61.9375,-25.0625,22.5625,1,1,3.1,3.6
b'F',1835512,3,4.38,1440.422119,-40764.875,6.02,1.06,0.03,6.889707088,1.069394708,0.80642885,58.375,-23.0625,29.625,1.3,1.3,3.1,3.6
b'F',1835541,3,4.38,1439.803955,-40764.875,3.39,0.45,0.09,5.8203125,0.736304581,0.841490984,58.3125,-22.5625,30.6875,1,1,3.1,3.6
b'F',1835577,3,4.38,1438.959473,-40423.875,4.68,0.05,-0.03,5.048945904,0.368152291,0.578525007,59.0625,-21.3125,32.25,1,1,3.1,3.6
b'F',1835605,3,4.38,1438.421631,-40423.875,11.54,-0.98,0.13,6.87217617,-0.035062123,0.578525007,60,-20.1875,32.375,1,1,3.1,3.6
b'F',1835636,3,4.38,1437.567627,-40423.875,16.81,-1.14,0.32,12.56977081,-1.244705319,1.192112207,65,-21.6875,30,1.3,1.3,3.1,3.6
b'F',1835674,3,4.38,1436.874023,-38349.875,13.99,-2.49,1.25,13.42879295,-2.261507034,1.17458117,72.9375,-23.625,24.6875,1,1,3.1,3.6
b'F',1835708,3,4.38,1436.10498,-38349.875,12.58,-1.85,1.06,13.14829636,-2.261507034,1.104456902,82.5,-27.25,16.875,0.9,1,3.1,3.6
b'F',1835740,3,4.38,1435.567139,-38349.875,5.71,-1,-0.87,7.555887699,-1.227174282,0.333090156,85.375,-27.9375,14.8125,1,1,3.1,3.6
b'F',1835783,3,4.38,1434.486816,-39005.875,4.61,-0.44,-0.07,6.118340492,-0.823959887,-0.070124246,87.1875,-25.5625,13.625,1.3,1.3,3.1,3.6
b'S',32,55,40.81077576,78,106,53,51.51489258,87,3.33,6.49,0.85,1.43,b'RMC',88.16918945,1835778,34,,
b'F',1835817,3,4.38,1433.717773,-39005.875,14.9,-0.76,-1.08,10.25567055,-1.05186367,-0.403214425,88.1875,-24.8125,13.375,0.9,1,3.1,3.6
b'F',1835852,3,4.38,1432.944092,-37752.875,16.79,-1.87,-2.59,13.56904125,-1.525202394,-1.192112207,89.9375,-20.0625,11.375,1,1,3.1,3.6
b'S',32,55,40.81077576,78,106,53,51.51489258,87,3.33,6.49,0.85,1.43,b'VTG',88.16918945,1835778,110,,
b'F',1835890,3,4.38,1432.250488,-37752.875,15.64,-2.53,-5.13,13.81447697,-1.682981968,-1.928416729,93.3125,-13.4375,6.625,1.3,1.3,3.1,3.6
b'F',1835927,3,4.38,1431.481445,-37752.875,8.47,-1.68,-1.23,12.48211575,-1.718044043,-1.121987939,95.75,0.625,-2.4375,1,1,3.1,3.6
b'F',1835961,3,4.38,1430.787842,-39365.875,5.63,-0.24,-0.94,6.766989708,-0.718773544,-0.736304581,95.375,0.25,-3.375,1,1,3.1,3.6
b'F',1836005,3,4.38,1430.094238,-39365.875,3.98,-0.74,-0.36,5.066476822,-0.508400798,-0.771366715,95.25,0.6875,-5.5,1,1,3.1,3.6
b'F',1836038,3,4.38,1429.320557,-37104.875,13.7,-1.93,0.44,8.835655212,-1.805699348,0.666180313,97.375,-1.75,-9.8125,1.3,1.3,3.1,3.6
b'F',1836074,3,4.38,1428.631836,-37104.875,13.1,-1.42,3.52,11.46531391,-2.068665266,1.367422819,102.875,-10.375,-18.3125,1,1,3.1,3.6
b'F',1836116,3,4.36,1427.994873,-37104.875,16.51,-1.85,2.99,12.6048336,-0.876553059,2.208913803,107.25,-18.9375,-22.125,1,1,3.1,3.6
b'F',1836151,3,4.36,1427.305908,-38176.875,4.61,-0.85,-0.13,9.799863815,-0.508400798,0.999270499,109.75,-25.5,-23.0625,1.2,1.3,3.1,3.6
b'F',1836188,3,4.36,1426.612549,-38176.875,5.15,-0.47,0.03,5.995623112,-0.981739461,0.385683358,110.3125,-28.25,-23.25,1,1,3.1,3.6
b'F',1836229,3,4.36,1425.687744,-36746.875,4.87,-0.45,-0.63,5.066476822,-0.420745492,0.052593186,110.125,-30.25,-22.125,1,1,3.1,3.6
b'F',1836261,3,4.36,1425.225342,-36746.875,15.35,-0.3,-1.38,11.07963085,-0.525931835,-1.349891782,109.0625,-30.5,-20.4375,1,1,3.1,3.6
b'F',1836302,3,4.36,1424.225098,-36746.875,13.41,-0.24,-3.77,13.74435234,-0.946677327,-2.804969788,109.8125,-23,-22.4375,1.3,1.3,3.1,3.6
b'F',1836334,3,4.36,1423.838379,-38912.875,14.61,-1.38,-3.07,13.41126251,-0.894084156,-2.436817646,108.4375,-15.8125,-23.3125,1,1,3.1,3.6
b'F',1836364,3,4.36,1423.144775,-38912.875,6.04,-0.8,-1.54,9.466773033,-0.771366715,-2.016072035,108.625,-11.25,-26.375,1,1,3.1,3.6
b'S',32,55,40.81077576,78,106,53,51.51489258,87,3.33,6.49,0.85,1.43,b'GLL',88.16918945,1836363,37,,
b'F',1836402,3,4.36,1422.451172,-38912.875,4.06,0.45,-0.32,5.907967567,0.105186373,-0.543462932,107.3125,-9.75,-26.25,1.3,1.3,3.1,3.6
b'F',1836435,3,4.36,1421.762451,-39484.875,4.14,0.03,-0.22,5.048945904,0.105186373,0.490869731,106.0625,-10.9375,-24.4375,1.3,1.3,3.1,3.6
b'F',1836464,3,4.36,1421.295166,-39484.875,9.61,0.24,-0.19,6.731927872,0.298028052,0.613587141,105.4375,-13.0625,-22.75,1,1,3.1,3.6
b'F',1836501,3,4.36,1420.606445,-39484.875,16.61,-0.07,-3.24,12.07890129,0.92914629,-0.333090156,101.9375,-14.375,-17.8125,1,1,3.1,3.6
b'F',1836529,3,4.36,1419.912842,-39221.875,10.01,0,-0.92,11.46531391,1.17458117,0.122717433,99.25,-15.125,-12.9375,1.3,1.2,3.1,3.6
b'F',1836558,3,4.36,1419.450439,-39221.875,15.66,3.28,-1.52,11.53543854,1.823230386,-0.578525007,96.125,-15.4375,-5.625,1.3,1.3,3.1,3.6
b'F',1836596,3,4.36,1418.681396,-39221.875,4.51,0.21,-1.19,8.642813683,1.367422819,-0.648649275,91.6875,-14.9375,2.125,1,1,3.1,3.6
b'F',1836625,3,4.36,1418.143555,-41571.875,5.32,0.17,-1.33,5.767719269,0.455807596,-0.894084156,90.8125,-14.125,2.9375,1,1,3.1,3.6
b'F',1836656,3,4.36,1417.450195,-41571.875,5.42,0.09,-1.85,5.522284508,0.333090156,-0.823959887,88.5,-11.9375,4.25,1.3,1.2,3.1,3.6
b'F',1836693,3,4.36,1416.681152,-41571.875,10.79,-0.38,-3.83,6.994893551,-0.105186373,-2.068665266,85.25,-7.0625,5.3125,1.3,1.3,3.1,3.6
b'F',1836723,3,4.36,1415.987549,-39194.875,15.03,-1.46,-5.61,11.62309361,-1.121987939,-3.804240465,81.625,2.125,4.1875,1,1,3.1,3.6
b'F',1836757,3,4.36,1415.525146,-39194.875,12,-0.45,-4.3,11.85099792,-1.209643245,-4.312641144,78.5,17.5,-0.875,1,1,3.1,3.6
b'F',1836799,3,4.36,1414.600342,-39194.875,8.07,-2.14,-2.26,11.27247238,-2.489410639,-1.73557508,80.0625,29.4375,-10.3125,1.3,1.3,3.1,3.6
b'F',1836837,3,4.36,1413.831299,-41251.875,5.36,-0.15,-1.72,6.276120186,-1.17458117,-0.68371141,80.375,31.0625,-13.5,1,1,3.1,3.6
b'S',32,55,40.90736389,78,106,53,51.49269104,87,2.94,10.14,0.85,1.43,b'RMC',88.16918945,1836829,36,,
b'F',1836870,3,4.36,1413.062256,-41251.875,3.81,-0.59,-0.76,4.926228523,-0.648649275,-0.771366715,80.5,33.0625,-16.4375,1,1,3.1,3.6
b'F',1836913,3,4.36,1412.354736,-39313.875,5.93,-0.45,-0.51,5.101539135,-0.560993969,-0.368152291,80.625,32.875,-19.1875,1,1,3.1,3.6
b'S',32,55,40.90736389,78,106,53,51.49269104,87,2.94,10.14,0.85,1.43,b'VTG',88.16918945,1836829,112,,
b'F',1836943,3,4.36,1411.604492,-39313.875,8.32,-0.26,-0.38,7.67860508,-0.122717433,0.420745492,80.3125,31.5625,-21.125,1.3,1.3,3.1,3.6
b'F',1836980,3,4.36,1410.910889,-39313.875,16.3,2.47,-0.74,10.93938255,0.771366715,0.613587141,77.375,31.3125,-18.4375,1,1,3.1,3.6
b'F',1837022,3,4.36,1410.278809,-38761.875,12.07,2.52,0.34,11.39519024,1.682981968,0.455807596,72.125,28.6875,-10.4375,1,1,3.1,3.6
b'F',1837057,3,4.36,1409.509766,-38761.875,9.3,0.92,0.7,10.32579517,1.700513005,0.841490984,69.75,25.3125,-4.4375,1.3,1.3,3.1,3.6
b'F',1837091,3,4.36,1408.434082,-38454.875,5.09,1.06,0.7,6.784520626,1.4901402,1.279767513,67.5625,21.9375,0.3125,1,1,3.1,3.6
b'F',1837135,3,4.36,1408.047119,-38454.875,6,1.12,0.36,5.294380665,0.911615193,1.121987939,67.75,19.0625,3,1,1,3.1,3.6
b'F',1837169,3,4.36,1407.358154,-38454.875,6.95,1.23,1.06,6.451430798,1.157050014,1.753106117,67.75,14.8125,7.1875,1.2,1.3,3.1,3.6
b'F',1837212,3,4.36,1406.433594,-38511.875,9.7,1.14,2.31,8.379847527,0.823959887,2.682252407,72.75,6.6875,11.5625,1.2,1.3,3.1,3.6
b'F',1837247,3,4.36,1405.744629,-38511.875,9.97,1.08,2.78,9.238869667,0.753835618,3.260777473,78.375,-0.5625,14.5625,1,1,3.1,3.6
b'F',1837280,3,4.36,1405.282227,-38511.875,7.45,0.24,2.41,8.590220451,0.736304581,3.155591011,86.875,-10.625,18.3125,1,1,3.1,3.6
b'F',1837320,3,4.36,1404.357666,-40600.875,5.46,-0.36,1.17,6.433899403,-0.017531062,2.314100027,94.5,-16.875,19.875,1.3,1.3,3.1,3.6
b'F',1837354,3,4.36,1403.593262,-40600.875,6.99,-0.65,1.52,6.486492634,-0.490869731,2.051134109,100.3125,-20.6875,19.875,1,1,3.1,3.6
b'F',1837386,3,4.36,1403.130859,-39881.875,9.32,-2.03,1.61,7.485763073,-0.92914629,2.138789415,107.6875,-25.3125,17.9375,1,1,3.1,3.6
b'F',1837423,3,4.36,1402.361816,-39881.875,11.28,-1.5,1.17,8.958372116,-1.665450811,2.103727341,118.8125,-31.25,13,1,1,3.1,3.6
b'S',32,55,40.90736389,78,106,53,51.49269104,87,2.94,10.14,0.82,1.4,b'GLL',88.16918945,1837422,30,,
b'F',1837453,3,4.36,1401.668457,-39881.875,10.25,-2.22,0.67,9.554428101,-2.068665266,2.156320572,126.375,-36.375,9.9375,1.3,1.3,3.1,3.6
b'F',1837488,3,4.36,1400.904053,-39667.875,6.48,-1.21,-0.22,7.485763073,-1.472609162,0.648649275,132.9375,-39.25,7.3125,1,1,3.1,3.6
b'F',1837558,3,4.36,1399.516846,-39667.875,8.54,-1.38,-1.19,6.784520626,-1.034332633,-0.841490984,136.4375,-35.9375,8.125,0.9,1,3.1,3.6
b'F',1837587,3,4.36,1398.596924,-39816.875,10.75,-2.16,-2.24,8.151943207,-1.314829588,-1.192112207,137.8125,-32.6875,7.125,1.3,1.3,3.1,3.6
b'F',1837617,3,4.36,1398.139404,-39816.875,12.69,-1.8,-3.05,10.62382317,-1.367422819,-1.893354654,139.9375,-26.875,4.25,1,1,3.1,3.6
b'F',1837656,3,4.36,1397.431641,-39816.875,12.66,-2.1,-4.91,11.58803177,-2.086196423,-1.840761423,144.125,-16.375,-0.3125,1,1,3.1,3.6
b'F',1837686,3,4.36,1396.587158,-41975.875,6.23,-1.48,-1.76,10.46604347,-1.700513005,-0.841490984,146.625,-7.875,-4.0625,1.3,1.3,3.1,3.6
b'F',1837715,3,4.36,1395.968994,-41975.875,5.04,-1.14,-1.02,6.065747261,-1.227174282,-0.420745492,148.125,-3.75,-5.75,1.3,1.3,3.1,3.6
b'F',1837756,3,4.36,1394.973389,-41975.875,4.97,-1.04,-0.94,5.259318352,-1.297298551,-0.543462932,149,-2.25,-7.875,1,1,3.1,3.6
b'F',1837790,3,4.36,1394.435547,-40576.875,10.87,-0.47,-1.27,8.239599228,-0.648649275,-0.350621223,149.5,-0.6875,-9.5625,1,1,3.1,3.6
b'F',1837825,3,4.36,1393.742188,-40576.875,19.2,-1.72,0.42,11.65815639,-0.823959887,0.666180313,151.375,-1.5,-9.9375,1.3,1.3,3.1,3.6
b'F',1837871,3,4.36,1392.807861,-41154.875,17.74,-0.47,0.28,15.58511353,-0.368152291,1.209643245,157.9375,-8.4375,-13.875,1,1,3.1,3.6
b'F',1837902,3,4.36,1392.038818,-41154.875,5.59,-0.67,-0.26,13.28854465,-0.140248492,1.069394708,159.125,-15.875,-11.375,1,1,3.1,3.6
b'F',1837945,3,4.36,1391.269775,-41154.875,4.78,-0.44,-0.3,7.152673244,-0.087655306,0.052593186,159.5625,-18.6875,-8.375,1,1,3.1,3.6
b'F',1837978,3,4.36,1390.505615,-38963.875,5.04,-1.21,-0.51,5.364504814,-0.946677327,-0.315559119,159.625,-18.625,-7.75,1.3,1.3,3.1,3.6
b'F',1838013,3,4.36,1389.736572,-38963.875,11.78,-1.58,-0.4,9.414179802,-1.437547088,-0.543462932,160.4375,-17.8125,-10.125,1,1,3.1,3.6
b'F',1838056,3,4.34,1389.109131,-36713.875,14.42,-1.63,-0.57,13.34113789,-0.894084156,-0.508400798,164.0625,-14.5,-10.9375,1,1,3.1,3.6
b'F',1838091,3,4.34,1388.340088,-36713.875,21.44,-2.98,-6.23,14.72609138,-1.682981968,-1.192112207,166.875,-12.875,-13.1875,1.3,1.3,3.1,3.6
b'F',1838127,3,4.34,1387.571045,-36713.875,5.17,-1.84,1.08,11.97371483,-1.73557508,0.245434865,170.0625,-3.6875,-21.3125,1,1,3.1,3.6
b'F',1838168,3,4.34,1386.575439,-38176.875,3.5,-0.17,-0.51,6.20599556,-0.92914629,0.298028052,171.1875,-7.4375,-22.75,1,1,3.1,3.6
b'F',1838204,3,4.34,1385.947998,-38176.875,7.98,-0.67,-0.3,6.609210014,0.052593186,0.455807596,171.75,-12.0625,-22.3125,1,1,3.1,3.6
b'F',1838238,3,4.34,1385.565674,-38176.875,20.18,-0.21,-1,14.39300156,-0.876553059,0.157779559,172.75,-14.1875,-22.6875,1.2,1.3,3.1,3.6
b'F',1838282,3,4.34,1384.565674,-35060.875,19.37,2.84,-0.11,15.79548645,0.560993969,2.016072035,174.25,-21.9375,-19.9375,1,1,3.1,3.6
b'F',1838314,3,4.34,1383.876709,-35060.875,7.07,1.82,-0.26,11.14975548,0.157779559,0.490869731,172.5,-25.1875,-11.5625,1,1,3.1,3.6
b'F',1838347,3,4.34,1383.338867,-36382.875,7.45,-0.15,-1.25,8.572689056,-0.333090156,-0.490869731,171.5,-25.0625,-10,1.3,1.3,3.1,3.6
b'F',1838389,3,4.34,1382.343506,-36382.875,5.48,-0.76,-0.82,6.556616783,-0.298028052,-0.333090156,170.3125,-24.8125,-8.5625,1,1,3.1,3.6
b'F',1838418,3,4.34,1381.80542,-36382.875,8,-1.08,-1.74,7.240328312,-1.121987939,-0.80642885,170.125,-24.25,-8.375,1,1,3.1,3.6
b'F',1838452,3,4.34,1381.04126,-36090.875,11.53,-2.33,-3.48,8.835655212,-1.665450811,-1.630388737,169.8125,-20.75,-11.0625,1,1,3.1,3.6
b'F',1838490,3,4.34,1380.272217,-36090.875,12.21,-1.74,-1.84,10.16801548,-1.893354654,-0.68371141,170.9375,-17.5625,-18.0625,1.3,1.3,3.1,3.6
b'F',1838519,3,4.34,1379.564453,-36090.875,11.35,-2.94,-2.43,9.379117966,-1.788168311,-0.841490984,173.0625,-17,-22.6875,1,1,3.1,3.6
b'F',1838548,3,4.34,1379.106934,-39844.875,4.55,-1.37,-1.14,7.310452461,-1.297298551,-0.666180313,173.0625,-18.0625,-25.875,1,1,3.1,3.6
b'F',1838586,3,4.34,1378.342529,-39844.875,4.3,-0.59,-0.44,4.961290359,-0.718773544,-0.403214425,173,-21.4375,-27.5,1.3,1,3.1,3.6
b'F',1838615,3,4.34,1377.880127,-39844.875,8,-0.55,-0.78,5.487222195,-0.525931835,-0.560993969,172.875,-24,-27.375,1.3,1.3,3.1,3.6
b'F',1838644,3,4.34,1376.960205,-39164.875,11.22,-0.49,-1.37,8.818123817,-0.578525007,-0.876553059,173.0625,-26.5625,-26.875,1,1,3.1,3.6
b'F',1838683,3,4.34,1376.502441,-39164.875,17.08,0.91,-2.49,12.81520557,0.508400798,-1.209643245,171.375,-29.375,-22.6875,1,1,3.1,3.6
b'F',1838712,3,4.34,1375.813721,-39164.875,15.92,1.25,-3.17,14.30534649,0.859022021,-1.525202394,168.375,-28.0625,-15.125,1.3,1.3,3.1,3.6
b'F',1838753,3,4.34,1375.120117,-40996.875,11.12,0.36,-3.03,11.65815639,0.578525007,-2.068665266,163.5,-24.0625,-7.4375,1.3,1.3,3.1,3.6
b'F',1838787,3,4.34,1374.506836,-40996.875,6.39,0.07,-2.8,7.538356304,0.368152291,-2.103727341,160.25,-21.375,-3.4375,1,1,3.1,3.6
b'F',1838822,3,4.34,1373.742432,-40996.875,5.53,-0.51,-1.82,6.398837566,-0.070124246,-2.682252407,156.8125,-18.125,-1,1,1,3.1,3.6
b'S',32,55,41.11747742,78,106,53,51.4427948,87,3.46,10.73,0.82,1.4,b'RMC',88.16918945,1838817,42,,
b'F',1838864,3,4.34,1373.19043,-41534.875,9.72,-2.47,-3.48,8.222067833,-1.998540998,-1.349891782,154.1875,-13.25,-0.8125,1.3,1.3,3.1,3.6
b'F',1838899,3,4.34,1372.501709,-41534.875,17.32,-4.82,-4.34,13.20088959,-3.47115016,-3.208184242,154.1875,-5.1875,-8.4375,1,1,3.1,3.6
b'S',32,55,41.11747742,78,106,53,51.4427948,87,3.46,10.73,0.82,1.4,b'VTG',88.16918945,1838817,110,,
b'F',1838931,3,4.34,1371.812744,-42106.875,15.14,-4.02,-1.27,13.9897871,-3.786709309,-3.10299778,155.5,0,-20.3125,1,1,3.1,3.6
b'F',1838978,3,4.34,1371.124023,-42106.875,7.61,-2.18,-1.93,11.27247238,-2.752376556,-2.208913803,156.6875,1.25,-35.375,1,1,3.1,3.6
b'F',1839012,3,4.34,1370.35498,-42106.875,3.19,-1.54,-1.68,5.907967567,-2.086196423,-1.069394708,155.6875,-1,-38.5625,1.3,1.3,3.1,3.6
b'F',1839047,3,4.32,1369.651855,-43280.875,4.12,-1.65,-0.94,4.838572979,-1.682981968,-0.455807596,154.25,-5.5625,-41.875,1,1,3.1,3.6
b'F',1839090,3,4.32,1368.656494,-43280.875,11.39,-1.29,-2.82,8.467502594,-1.4901402,-1.630388737,153.6875,-9.125,-45.9375,1,1,3.1,3.6
b'F',1839125,3,4.34,1367.830811,-41113.875,13.99,-4.26,-3.83,11.30753517,-2.314100027,-2.436817646,154.0625,-8.5625,-49.5,1.3,1.3,3.1,3.6
b'F',1839159,3,4.34,1367.368408,-41113.875,18.93,-3.64,-4.47,13.25348282,-2.892625093,-2.612128258,158.5625,-6.25,-60.125,1,1,3.1,3.6
b'F',1839201,3,4.34,1366.453125,-41113.875,8.32,-0.09,-0.82,14.48065662,-2.016072035,-3.628929853,159.9375,-3.25,-66.625,1,1,3.1,3.6
b'F',1839234,3,4.34,1365.688721,-43168.875,5.82,0.55,-1.65,7.888977528,-0.753835618,-2.156320572,157.375,-6.375,-65.6875,1,1,3.1,3.6
b'F',1839268,3,4.34,1365.150879,-43168.875,4.06,-0.45,-1.5,5.101539135,0.070124246,-1.525202394,153.5,-8.5,-63.75,1.2,1.3,3.1,3.6
b'F',1839308,3,4.34,1364.155518,-39902.875,8.29,0.92,-2.14,7.257859707,0.946677327,-2.016072035,150.375,-11.125,-62.125,1,1,3.1,3.6
